,user_id,nb_lang,nb_genres,nb_decades,rank_max_dist
2217,9549779,2,18,4,421179
2218,18859038,4,37,3,442034
2219,167950521,1,3,2,442562
2220,573510617,3,55,3,967313
2221,2296503364,1,13,4,356763
2222,871647833,1,2,1,0
2223,3179700044,4,37,4,589452
2224,3636862102,1,0,1,0
2225,4144892942,2,6,2,206434
2226,842129505,2,22,2,516457
2227,1526655566,0,0,1,0
2228,2166350068,1,12,1,539337
2229,74270521,1,1,1,0
2230,898174047,1,4,1,0
2231,3901277202,2,7,2,190627
2232,787018685,1,22,4,641370
2233,1512098962,2,14,2,541875
2234,1507239886,1,8,1,393233
2235,4193736082,2,11,2,586132
2236,933590953,4,35,1,949431
2237,3740861302,1,16,3,460091
2238,3458810744,1,10,2,423709
2239,357508635,2,4,3,742703
2240,370414023,5,83,7,993142
2241,559948607,3,32,3,965152
2242,589058031,3,44,5,659263
2243,679204983,3,41,4,964752
2244,703071813,3,29,2,632584
2245,888972845,0,0,1,0
2246,1277190348,7,88,7,997440
2247,1839052922,6,52,5,555679
2248,2385757184,6,34,1,729206
2249,2529513966,4,21,3,682365
2250,2572685162,3,36,5,586649
2251,3033252804,1,7,3,125499
2252,3941215182,1,7,2,209310
2253,4325869322,4,20,7,371859
2254,269773085,2,62,7,564990
2255,2253358244,2,17,2,770162
2256,2867382264,1,10,1,807033
2257,8564611,3,46,5,528418
2258,164359361,4,30,2,550966
2259,221847993,1,2,1,0
2260,336292087,1,15,3,179187
2261,931538663,1,2,2,0
2262,1079401404,1,1,1,0
2263,1165568206,1,12,2,634813
2264,1894911242,2,37,6,489126
2265,3367005944,2,28,2,609925
2266,4052218762,2,19,6,512087
2267,1737163586,2,32,5,375559
2268,2864040424,2,4,1,212361
2269,2912387144,2,14,1,944946
2270,3586189304,3,10,2,658918
2271,18265808,2,25,6,356056
2272,239792913,1,10,1,338406
2273,571999621,0,0,0,0
2274,2263146724,1,3,2,255812
2275,2306232284,2,3,2,170995
2276,868921701,2,33,6,499367
2277,1735372646,1,13,5,208906
2278,2539764826,2,14,2,501548
2279,2873759964,4,14,1,512987
2280,976451746,2,13,3,619132
2281,1034141222,2,9,1,768746
2282,891763225,1,5,1,181202
2283,844901825,2,10,2,682275
2284,291995473,1,12,4,304838
2285,643463877,1,9,3,162585
2286,830938495,1,20,2,587889
2287,1519593966,1,6,1,511779
2288,2433313424,0,1,1,0
2289,3680748842,5,39,5,466268
2290,800862055,2,8,2,53033
2291,895522435,3,18,2,740086
2292,1116359642,5,50,4,660629
2293,1258577944,3,31,4,493792
2294,1469651642,5,21,3,506241
2295,1662058342,2,40,4,544248
2296,2149761466,2,50,6,962573
2297,2280058904,1,8,1,238014
2298,2801984584,1,10,3,447068
2299,2873744264,2,21,4,942237
2300,3131054364,2,37,4,727424
2301,921105433,1,14,2,340815
2302,937280311,1,12,1,564472
2303,1489227206,4,41,3,531787
2304,1835901862,3,21,2,749908
2305,2122885442,2,38,4,961315
2306,2339849964,3,19,1,625860
2307,2502945122,2,9,4,165192
2308,2570694782,4,14,2,554113
2309,2838321964,4,24,3,598045
2310,3045218784,1,7,1,542209
2311,3134400884,1,4,3,235001
2312,3549076844,1,8,2,62311
2313,66978881,2,12,3,199922
2314,639194001,1,5,5,220906
2315,2649899582,4,15,1,927909
2316,3000520604,2,11,2,616006
2317,3416767264,4,50,5,607345
2318,740770945,2,23,1,641960
2319,675477671,3,29,1,685647
2320,1943315546,4,36,2,939712
2321,156399943,1,9,1,0
2322,1845040242,1,7,1,0
2323,2221623008,3,18,3,379194
2324,3439061384,0,0,0,0
2325,1231755946,2,20,2,483889
2326,1612534342,1,4,1,258446
2327,3971044982,1,1,1,273932
2328,1578460966,1,4,2,270450
2329,2509815786,2,21,1,486052
2330,4367963562,2,28,4,578870
2331,112492551,4,34,3,724273
2332,283528383,2,20,3,465817
2333,352961695,3,25,3,642747
2334,690366353,3,40,4,685370
2335,1178863246,2,50,5,987387
2336,1412432986,6,67,6,966011
2337,1412788866,3,27,2,626780
2338,1631332506,1,24,3,571124
2339,1663106686,2,16,2,393801
2340,1763430282,1,9,1,446060
2341,1857533022,1,14,2,946388
2342,2364604108,4,50,4,672333
2343,2443047328,2,14,4,510604
2344,2520203842,2,12,1,464039
2345,2773232262,6,63,6,894151
2346,3192819144,1,11,2,482960
2347,347422983,3,20,2,539380
2348,802876665,1,5,1,584017
2349,881661063,3,31,4,676393
2350,943887781,1,18,3,707229
2351,2906110144,0,0,0,0
2352,3943413542,1,2,1,0
2353,637396597,1,2,1,0
2354,866572431,0,1,1,0
2355,890294235,4,31,2,712084
2356,1044801882,5,30,1,838887
2357,1867525866,2,17,2,617097
2358,2146883726,3,22,3,837461
2359,2353722068,2,43,5,513998
2360,3216011984,1,5,1,376547
2361,3370490044,1,13,3,51569
2362,262457443,2,11,2,300150
2363,562772987,2,35,6,689073
2364,754095865,3,30,4,947249
2365,889776067,1,4,1,389799
2366,1766285282,1,4,1,182331
2367,2103594562,3,13,1,544278
2368,3063134784,1,14,3,450560
2369,11699071,3,39,4,553543
2370,1413782902,2,31,3,511988
2371,282177323,2,3,1,951476
2372,1612873766,1,23,4,471282
2373,1968311486,1,6,2,536797
2374,2094874562,1,12,1,360706
2375,1097399726,2,15,1,569372
2376,2046766706,4,39,2,495653
2377,681200603,1,10,3,501301
2378,975592082,2,5,1,310856
2379,599763097,3,11,2,502338
2380,1869313642,2,18,1,467032
2381,1890780642,1,6,1,359771
2382,2576088622,1,18,2,299470
2383,652286211,2,15,2,349018
2384,1337356824,1,3,1,747855
2385,1470493142,1,4,1,336909
2386,1513020702,5,61,6,744724
2387,1866573422,2,36,5,658237
2388,2209966924,3,39,4,800818
2389,2348028584,1,9,1,826242
2390,2973776004,1,9,4,327248
2391,3146537284,1,16,1,355160
2392,3930763642,2,10,4,360747
2393,300385543,3,25,2,713932
2394,321580915,4,27,4,930644
2395,1172643502,3,13,1,432757
2396,1801760262,1,2,1,47429
2397,1896439006,3,32,5,494470
2398,2561025882,3,64,6,562602
2399,3850179342,2,39,3,973045
2400,9486075,6,88,8,862328
2401,136599091,3,70,6,648462
2402,749398077,2,26,4,778718
2403,778003215,2,21,1,528800
2404,1842690462,1,8,1,521169
2405,2910186824,2,22,2,599145
2406,3076382164,4,67,8,927661
2407,3587704344,2,18,3,193370
2408,3812368662,1,22,3,271857
2409,15592930,3,30,2,580912
2410,415773021,0,0,0,0
2411,997409522,1,14,2,369482
2412,1668921246,1,1,1,303811
2413,3798240502,1,22,2,620136
2414,1980776862,1,5,2,784951
2415,2252724224,2,15,3,386914
2416,3074599624,2,13,1,468956
2417,3768727342,1,1,1,0
2418,6097014,2,8,1,497071
2419,583208307,2,21,3,489203
2420,638381717,1,2,1,228879
2421,804072755,2,21,3,426601
2422,866781103,2,8,2,447697
2423,1125798426,2,14,2,606036
2424,2521668986,1,13,1,955415
2425,3009937204,1,7,3,122905
2426,3288342544,2,12,2,515095
2427,83865381,1,2,2,0
2428,410295701,2,10,1,390605
2429,809481145,3,25,2,439286
2430,913333881,1,22,1,401667
2431,3816041522,2,32,6,329775
2432,115044571,1,20,3,462165
2433,2632636462,2,9,3,314163
2434,2896292184,0,0,0,0
2435,3521745444,1,1,1,0
2436,4102290402,2,11,2,362215
2437,854116313,2,15,3,367509
2438,1291029364,3,41,5,536536
2439,476527323,4,49,3,621737
2440,815866507,3,21,3,468442
2441,1635324866,3,28,3,726560
2442,1860349086,0,0,0,0
2443,2443881804,1,15,5,308243
2444,4345684082,2,9,3,441582
2445,8896524,6,71,8,804709
2446,26019431,6,83,7,717087
2447,178559643,2,24,5,958900
2448,643007437,3,26,3,766124
2449,657553783,6,53,4,939765
2450,765020145,6,102,8,760181
2451,1025724366,3,14,1,652694
2452,1254717102,1,13,1,466621
2453,1481081702,3,28,1,705131
2454,2207248764,2,8,2,392667
2455,846766821,1,20,5,389026
2456,1657666906,1,14,1,497129
2457,1797171402,2,4,3,394170
2458,2521687422,1,22,5,365997
2459,2729275902,2,13,1,300828
2460,2764925922,5,67,8,999778
2461,3166230064,1,10,2,540551
2462,6437649,2,29,6,648269
2463,425849451,3,14,1,538527
2464,1210497206,2,35,2,510787
2465,1459262586,2,15,2,498378
2466,1804640042,3,22,4,398331
2467,1837092526,5,32,2,961004
2468,2071560042,3,15,1,446063
2469,2800510664,1,11,3,117228
2470,223218305,1,2,1,0
2471,712938241,1,19,4,149455
2472,2405784708,3,21,1,930492
2473,448291571,5,24,3,624821
2474,1742510782,2,10,1,241198
2475,3301814664,2,17,2,139134
2476,221623405,4,11,2,513338
2477,1039132446,1,9,2,295877
2478,1067484984,1,17,4,503887
2479,1684887646,1,8,3,125150
2480,2184854324,1,7,1,151165
2481,3399607384,5,24,2,503117
2482,1039021126,2,15,1,492795
2483,194384895,1,3,1,0
2484,2909262224,3,11,2,500867
2485,600142851,1,2,3,0
2486,2014105666,1,3,3,71981
2487,380687165,2,16,2,260335
2488,3041362964,2,6,1,175030
2489,1767383582,2,22,2,527001
2490,632056607,1,9,2,265297
2491,2507252626,3,12,1,467300
2492,3459293584,1,12,2,240793
2493,739291717,3,23,2,507999
2494,10728600,2,25,4,974930
2495,18800466,6,42,2,795704
2496,359504703,2,29,2,693531
2497,482071143,3,29,3,703098
2498,748268207,5,75,6,982679
2499,819696247,2,10,2,923881
2500,821642895,4,24,4,714462
2501,914175323,1,19,3,543496
2502,1045132286,3,36,6,676037
2503,1103973802,6,83,8,850576
2504,1197229322,3,11,3,666359
2505,1726579302,3,40,5,538864
2506,2122606962,2,34,5,661242
2507,2763340022,3,33,6,579142
2508,3113155384,0,0,0,0
2509,3743866922,4,32,2,920440
2510,195034945,3,56,7,594320
2511,655125392,2,14,2,435523
2512,891609495,2,27,3,952831
2513,913752043,2,18,2,577470
2514,1253483566,3,41,2,826949
2515,1412432562,5,46,6,943591
2516,2386127324,2,5,2,541175
2517,2407534228,5,63,4,546417
2518,2849717724,3,30,4,667758
2519,2899778504,6,43,4,708152
2520,3250056824,2,5,1,328029
2521,1625543686,1,16,2,469506
2522,1723954766,2,21,3,737549
2523,2088468626,1,12,3,336675
2524,2310910024,4,16,2,541218
2525,2457474344,1,10,1,368209
2526,2739468502,1,12,1,650338
2527,3856885322,2,9,4,437841
2528,3989901682,3,18,4,577054
2529,4154716002,6,40,3,487966
2530,10706127,2,18,2,259279
2531,343768323,2,18,4,447598
2532,2162572528,1,19,3,337141
2533,3045189224,1,5,1,0
2534,1422987542,2,3,1,127680
2535,783766255,0,0,0,0
2536,940380131,1,1,2,0
2537,1824061782,2,13,1,500696
2538,3239779164,2,35,2,421054
2539,919428691,1,16,1,26606
2540,3747875502,0,0,0,0
2541,47979221,2,37,5,751205
2542,894257935,1,13,2,561954
2543,902476965,3,14,1,302208
2544,818246705,2,11,1,305739
2545,1252066222,1,15,1,339479
2546,235219673,1,0,1,0
2547,355877415,1,11,1,411876
2548,2016603962,1,6,4,146299
2549,237071585,2,43,6,559859
2550,303718995,1,22,3,455261
2551,563281811,5,49,6,832227
2552,666346241,1,8,2,339889
2553,902922677,2,20,1,414928
2554,916799753,2,11,1,915703
2555,1636579022,1,10,1,542803
2556,3338661844,2,11,1,603685
2557,3784999562,4,63,6,548556
2558,3979696422,4,32,5,793623
2559,4223591582,3,46,4,603522
2560,4271778582,4,54,6,512350
2561,1562680966,2,23,2,291388
2562,1738854822,4,22,2,607131
2563,2286277724,4,26,3,508165
2564,2721036922,1,13,2,656108
2565,2817636004,1,10,2,461356
2566,3712345082,2,13,2,566765
2567,4205813142,6,33,5,639630
2568,510636785,2,26,3,624067
2569,744402937,2,12,1,518182
2570,967375602,2,2,1,540231
2571,1380233008,1,11,2,532345
2572,1642232602,4,36,4,968015
2573,3246201384,2,17,2,692055
2574,3752173382,3,26,2,358965
2575,22091791,4,56,6,992607
2576,114680053,2,12,2,434241
2577,1652044282,3,30,4,744679
2578,2496709342,3,14,1,263452
2579,329176878,1,3,2,462686
2580,517025455,2,13,1,478920
2581,739712665,1,7,1,136259
2582,905993451,4,34,5,986963
2583,964681582,1,8,1,434356
2584,1194799842,1,5,1,138462
2585,940105381,2,11,1,357218
2586,2048831262,1,5,1,169899
2587,715300933,3,29,5,525643
2588,1423969962,1,4,1,474549
2589,2645661242,1,17,3,567726
2590,2984438384,1,6,1,605120
2591,290438845,1,20,1,350107
2592,1498822542,2,9,1,132735
2593,1499854706,1,14,3,325829
2594,2100856482,3,19,3,582099
2595,4215563142,1,9,2,334929
2596,1983275786,1,6,2,293220
2597,2768413282,5,64,6,900440
2598,2855783404,3,7,3,480374
2599,4047312582,3,33,6,492279
2600,385141275,2,29,3,568167
2601,832193145,1,18,4,538406
2602,938501867,2,30,2,623990
2603,1031268786,5,41,4,787599
2604,1036259066,6,75,8,854067
2605,1095078906,4,43,3,741016
2606,1358289784,1,46,4,497573
2607,1392707424,2,12,1,666796
2608,1421543262,3,8,1,246390
2609,1579646262,3,45,4,718386
2610,1839832006,2,18,5,492818
2611,4178578662,2,36,7,537723
2612,246941588,2,16,2,389285
2613,853236513,1,13,2,283598
2614,925572183,3,68,6,970490
2615,1360547468,1,1,1,0
2616,1516278282,4,35,2,744057
2617,1545929662,2,11,1,499715
2618,1715866526,2,22,1,284412
2619,2249564168,1,1,3,0
2620,2331947968,2,24,2,866437
2621,779578787,2,17,1,579069
2622,1141431346,3,38,3,668291
2623,3350342044,2,3,2,169519
2624,589654101,3,24,4,589290
2625,731646215,3,20,2,433764
2626,1775421966,5,48,6,973720
2627,2205450548,3,42,4,586755
2628,4078118982,3,27,6,448459
2629,879510541,2,21,3,442253
2630,1419676526,3,29,2,632768
2631,2117616386,3,13,2,506453
2632,2767292862,3,8,1,820909
2633,3174355144,1,14,2,239395
2634,173264613,6,65,6,526645
2635,1144051862,1,4,1,28120
2636,1681781586,3,37,2,691321
2637,630188111,2,29,2,439269
2638,657833001,4,53,6,577732
2639,768218065,1,19,2,329711
2640,2391504268,1,12,3,628267
2641,511655823,1,12,1,411229
2642,567012617,0,0,0,0
2643,4249267902,2,4,1,499353
2644,2453539264,1,16,2,514555
2645,3143969744,1,14,1,551987
2646,64757121,2,16,4,368281
2647,321294453,5,70,4,987596
2648,500270311,5,74,5,967869
2649,1057302802,2,11,3,500643
2650,1351615304,2,8,1,686658
2651,1593394826,1,24,1,567983
2652,1623160122,2,8,1,695512
2653,1722857102,0,2,1,0
2654,1965019486,2,25,2,664058
2655,2219675528,5,80,8,891844
2656,2357592064,2,13,3,625906
2657,2507987562,1,11,1,380113
2658,3178550904,4,29,2,651496
2659,3283065944,2,16,4,528746
2660,4017110502,3,23,4,544688
2661,754291477,2,29,5,608251
2662,787118435,1,1,1,0
2663,842768425,1,24,4,567873
2664,845183045,1,24,5,583882
2665,856579223,4,39,4,633339
2666,1023610542,2,10,1,500465
2667,1120446166,2,22,4,480541
2668,1349299524,2,23,4,444778
2669,1621170922,4,49,4,765794
2670,3101156344,4,31,2,469264
2671,3203299144,2,61,3,412310
2672,615848217,4,41,6,618152
2673,1293827148,2,30,4,759617
2674,1389688968,2,23,2,678950
2675,1876028146,2,27,4,610171
2676,2310733848,2,12,1,172932
2677,382650937,5,30,5,575360
2678,935048543,3,8,2,512949
2679,1042047906,1,8,4,128037
2680,1674223322,1,16,4,610876
2681,1960192706,5,26,2,753741
2682,3431441544,2,36,4,893237
2683,421129963,2,6,4,607684
2684,981565302,4,32,2,689453
2685,1311522688,3,19,4,389350
2686,2146428886,1,5,1,794416
2687,1751313406,1,13,2,835574
2688,3763489062,0,0,0,0
2689,4065417942,1,1,2,70721
2690,837919305,4,28,2,581482
2691,1166727722,0,0,1,0
2692,1330055488,3,30,3,329601
2693,1457561822,1,6,2,15033
2694,1462620626,2,20,1,554645
2695,396792445,2,10,2,401037
2696,2365112524,2,7,1,805842
2697,2292798148,1,4,1,0
2698,557660447,1,7,1,67410
2699,880318701,2,8,1,12843
2700,1839495622,1,8,2,66538
2701,4420892542,1,4,1,0
2702,582893651,0,0,0,0
2703,1465890806,2,12,1,317663
2704,1588452562,14,102,7,959721
2705,1623606926,3,56,6,749049
2706,1833009666,1,5,1,39504
2707,2462017624,2,7,3,702572
2708,2987621104,3,21,2,540505
2709,3725973982,4,42,4,588745
2710,9616228,6,58,5,639891
2711,15581138,3,37,6,612915
2712,117783901,2,27,5,344664
2713,196383205,4,52,4,752796
2714,299830583,4,53,4,961004
2715,476514671,4,49,6,608857
2716,607936697,5,88,7,804942
2717,623725101,0,0,0,0
2718,1252072566,2,16,2,502735
2719,3318846104,1,33,6,666858
2720,3380963944,1,25,5,952782
2721,479917211,2,10,2,222422
2722,1440567366,1,11,2,835272
2723,2020589906,2,27,3,829110
2724,3527067904,2,8,2,493395
2725,837055655,4,21,2,506717
2726,878809481,1,8,1,0
2727,1577692682,1,10,1,0
2728,1629458482,3,23,2,947249
2729,2210362604,2,14,1,134900
2730,540014035,3,43,7,612832
2731,1210130142,1,25,1,340432
2732,1512826946,3,18,1,564463
2733,2004312902,3,10,2,681657
2734,2078778886,3,11,3,423237
2735,908075051,1,11,2,113198
2736,2236316228,3,20,4,745385
2737,3103593464,1,6,1,871825
2738,2612940,1,16,3,399531
2739,331610851,2,28,2,976265
2740,724256103,1,16,3,621180
2741,1599596386,3,38,6,454277
2742,2585091622,3,28,3,380193
2743,924694751,1,16,2,306124
2744,1126800286,2,13,1,359589
2745,1901542142,1,2,1,300418
2746,1004020522,1,3,1,159868
2747,1587009306,1,3,2,462014
2748,676676253,2,10,1,155657
2749,835933405,2,24,3,530728
2750,2135798664,1,9,1,405523
2751,149350291,2,17,2,389668
2752,523490403,3,18,2,596771
2753,702309693,3,30,1,647603
2754,1893943002,1,2,1,71457
2755,1988490646,2,17,3,692586
2756,3066721604,2,36,6,695135
2757,3276847104,2,32,5,628372
2758,3744391502,4,50,4,737996
2759,69928751,2,18,4,198408
2760,745733475,3,22,1,754361
2761,795922857,2,35,2,581865
2762,796513865,0,0,2,0
2763,877418411,3,43,4,846412
2764,1033419702,4,44,2,694466
2765,1723183566,2,12,2,880840
2766,1827875786,3,21,2,569455
2767,2632698182,1,3,1,387621
2768,2642842602,2,8,3,590235
2769,3368579444,1,17,3,682634
2770,3728148542,1,2,1,0
2771,254626835,2,11,4,800044
2772,727469423,2,11,1,166748
2773,765651905,3,19,4,590023
2774,828701787,3,54,4,578792
2775,914548683,4,42,6,625170
2776,1203492746,2,43,7,434171
2777,1210836142,2,28,5,695816
2778,2234784664,2,20,2,289077
2779,1206912242,2,19,2,466711
2780,2013901426,1,5,2,99630
2781,2419432504,1,21,3,559292
2782,3613272102,2,8,2,515707
2783,767826685,4,36,3,742549
2784,1038042982,2,15,2,462176
2785,2035590286,1,2,1,81110
2786,4376366962,4,52,6,670147
2787,762659927,3,38,3,617683
2788,1413765502,2,14,2,320743
2789,1415574062,2,12,2,283750
2790,1756895626,1,6,3,210126
2791,897840347,2,14,2,436251
2792,750726095,1,8,1,235109
2793,1073092224,3,15,1,543342
2794,593617501,2,7,1,343892
2795,814312627,2,13,2,528186
2796,1282064904,1,12,1,300469
2797,2710296882,1,5,1,189906
2798,1977085206,2,23,3,535222
2799,336525551,3,14,5,447049
2800,1899271186,4,27,1,918831
2801,3767054642,1,6,5,162870
2802,13951003,7,84,7,790202
2803,1410768402,2,15,1,447191
2804,1429253482,2,36,6,954091
2805,1675923206,4,46,5,711133
2806,1732067006,2,36,6,715990
2807,1878724702,2,37,6,945497
2808,2011599702,3,27,4,766070
2809,2346237624,3,40,3,676016
2810,2455194288,1,34,3,736738
2811,2524018126,2,45,6,958625
2812,2864954044,4,12,2,609752
2813,3036067024,2,40,4,548787
2814,3742122362,2,9,3,185933
2815,746880505,1,4,2,677347
2816,1079322204,3,23,2,464879
2817,1939925026,1,2,2,19707
2818,1992583306,3,7,2,540555
2819,2180564108,2,16,4,563364
2820,2855599784,1,13,2,532533
2821,913212581,2,46,7,625635
2822,1476474882,4,33,3,696079
2823,2002922786,2,8,3,910801
2824,2505096262,3,33,3,390064
2825,2921989404,2,22,2,422779
2826,4313912642,5,26,3,652286
2827,831789557,3,38,5,798630
2828,1873949202,1,6,2,47457
2829,1996190646,3,38,6,636656
2830,2278375108,4,43,4,584359
2831,2384285728,1,19,5,421476
2832,2605420982,3,8,1,685890
2833,3607108202,2,32,5,533206
2834,4192497082,2,27,4,431272
2835,732832445,5,34,2,748237
2836,1470481682,2,10,1,349298
2837,1883742522,3,38,5,403574
2838,832592895,2,9,1,316453
2839,930957121,1,2,1,0
2840,1772220222,3,15,1,515692
2841,2131171388,2,11,2,365232
2842,2181969524,0,0,0,0
2843,3270209164,1,1,1,87001
2844,2059674622,1,8,1,446586
2845,3147773324,3,26,2,187633
2846,3175164384,1,2,1,17259
2847,4250796602,1,3,2,0
2848,468761051,5,29,3,893805
2849,739019575,1,9,1,115474
2850,1986609362,4,30,2,562166
2851,2169169908,1,18,2,390767
2852,2728364942,1,1,1,0
2853,3350523904,1,4,1,0
2854,946582861,2,36,4,620964
2855,1122287862,3,97,8,832227
2856,1270409868,2,21,5,634209
2857,1654430846,5,68,5,966782
2858,2029050702,3,65,7,847821
2859,2624515142,1,56,7,806613
2860,3733573702,1,14,3,469684
2861,134993941,2,5,1,565548
2862,300838353,4,27,2,790311
2863,557320081,2,11,1,705046
2864,787461927,1,10,1,413122
2865,809767715,5,37,4,700649
2866,1293633704,2,18,1,493035
2867,3284799084,2,13,3,307192
2868,3429611704,2,29,5,892317
2869,3473537644,2,10,2,95089
2870,919985893,1,30,5,751910
2871,1219829402,3,15,5,426385
2872,1664090542,2,14,1,513662
2873,2370396404,1,2,1,0
2874,477637691,5,46,6,620681
2875,485021553,2,15,3,506000
2876,870936611,3,20,2,653605
2877,3250248064,2,15,3,354565
2878,3797907262,2,7,2,299299
2879,363761375,2,13,1,611633
2880,558385261,3,31,4,685289
2881,1263730124,4,27,2,642200
2882,769336237,3,42,6,630186
2883,1391415344,1,5,1,273585
2884,3028944924,1,7,1,206837
2885,3158126324,1,5,3,171226
2886,678376223,0,0,0,0
2887,855640431,2,29,4,720850
2888,952043422,1,17,3,245752
2889,3505871984,0,0,0,0
2890,1491999462,1,5,3,202762
2891,4220265942,1,4,2,467210
2892,1183507406,1,4,1,121967
2893,1317177924,2,17,1,419507
2894,2016459886,2,26,2,609696
2895,3543489244,2,8,2,504041
2896,192106617,1,29,3,677124
2897,651870671,0,0,0,0
2898,701671813,2,17,2,618301
2899,1000588522,1,14,2,167015
2900,3833023062,1,6,2,204075
2901,245037763,1,14,3,372413
2902,3282802604,2,6,2,224604
2903,1609833822,1,6,1,408620
2904,3513063484,1,0,1,0
2905,747206855,1,18,3,690450
2906,756580397,6,59,5,957076
2907,933619621,2,58,6,873975
2908,994197682,2,18,2,496559
2909,1226724202,2,32,3,694589
2910,1446954882,2,45,7,918711
2911,1560525302,3,28,2,506336
2912,1623385246,8,122,8,914171
2913,1920956086,5,69,5,995238
2914,1960439182,6,62,9,833891
2915,2255713984,3,24,3,668254
2916,2281214364,4,65,6,713040
2917,3453280804,2,40,5,684444
2918,3684228502,3,24,4,582258
2919,622698937,4,32,2,726786
2920,1338168928,2,34,5,566078
2921,1374023508,1,18,1,793092
2922,3253801164,1,22,3,28393
2923,4057833082,2,11,2,272661
2924,4432782762,6,13,3,586110
2925,812271077,4,31,2,702924
2926,2543177886,2,15,2,819658
2927,4367572842,1,3,1,355548
2928,728879891,2,10,3,490016
2929,776895425,2,20,2,558956
2930,4395627142,3,11,2,452869
2931,8120240,6,41,6,660170
2932,533855443,2,9,2,739230
2933,710433501,1,6,1,0
2934,2124520,3,39,7,609778
2935,723456793,2,20,1,582998
2936,1415269566,4,70,6,547791
2937,3201221224,2,41,6,454956
2938,1964700126,2,35,5,427521
2939,2594103482,3,10,1,327063
2940,4163944262,1,12,2,429148
2941,369791745,1,32,2,568428
2942,1890707702,2,20,2,437049
2943,2747667942,1,2,1,174599
2944,647849053,3,11,2,519182
2945,287370003,2,10,1,87780
2946,1863334646,1,4,2,160923
2947,2380811164,2,8,1,588030
2948,3070211204,1,8,1,0
2949,873722751,1,5,4,430543
2950,1171369706,1,8,3,580844
2951,1185582662,1,8,2,665490
2952,1223610922,1,14,1,677948
2953,1576660562,6,58,6,819999
2954,1992018882,2,19,2,656480
2955,2305004588,4,89,8,814217
2956,2389133684,4,33,3,571820
2957,2462701584,3,24,5,674443
2958,3935676582,4,48,5,687533
2959,4179009182,3,28,2,766366
2960,3028203,2,17,4,582171
2961,407159067,5,84,6,993025
2962,812931965,2,30,3,961608
2963,1099369022,3,42,4,643532
2964,1449856846,3,26,2,597453
2965,2308955488,4,26,2,749326
2966,3243655204,1,17,4,679527
2967,3991975582,1,4,2,48086
2968,117444951,6,43,5,665550
2969,1892241606,2,19,4,633503
2970,2112543442,3,34,4,711663
2971,116694791,2,39,3,445434
2972,245536725,1,22,3,622293
2973,728466733,2,11,3,922154
2974,1114912322,2,21,3,459298
2975,2109151066,1,4,1,0
2976,3294868824,2,13,2,333001
2977,4016959342,0,2,1,0
2978,714857051,0,0,0,0
2979,1143438962,2,14,3,229305
2980,2895037524,0,0,0,0
2981,3399383204,2,5,2,313343
2982,12920333,3,17,3,426652
2983,1213828862,1,0,1,0
2984,1078707164,2,24,2,392013
2985,3235157784,2,11,3,977874
2986,822034737,1,1,1,0
2987,1005476982,2,9,2,339359
2988,783975715,2,23,3,583106
2989,889463125,2,9,1,638277
2990,3227922704,1,6,1,87585
2991,659254173,1,25,2,512119
2992,853573971,2,4,1,273770
2993,597041731,3,15,1,179353
2994,943825461,3,11,1,423989
2995,3782034902,0,0,0,0
2996,245844205,3,11,2,553843
2997,1498693602,3,21,2,250974
2998,990636042,1,6,2,325735
2999,1018431966,3,42,4,785259
3000,1187852666,10,120,8,960987
3001,1290180204,5,37,4,947263
3002,1459762442,3,22,1,490252
3003,1483410222,4,53,6,671297
3004,1680085066,3,40,3,677994
3005,1698920702,2,54,7,595630
3006,1873956926,1,7,1,809061
3007,1977490462,1,12,2,466629
3008,2878555304,2,28,3,600916
3009,3338637944,2,13,1,389025
3010,489901851,6,75,5,980801
3011,545328063,1,16,4,561029
3012,758845065,6,72,5,764343
3013,803723795,2,19,2,532681
3014,895532825,3,47,3,782594
3015,1308608504,2,13,5,335603
3016,1510664102,2,28,4,473917
3017,1570169722,0,0,0,0
3018,2136795264,4,58,6,873975
3019,3087928824,1,4,3,433554
3020,3135190364,1,13,2,389819
3021,3561809244,1,3,2,124120
3022,192375137,0,0,0,0
3023,591200001,3,16,2,506317
3024,902015685,4,24,2,529301
3025,1038301062,1,1,1,105807
3026,1074468584,3,40,5,663994
3027,1962543606,2,7,1,241581
3028,2777247102,3,27,4,556010
3029,845729547,3,29,1,643484
3030,2783621342,1,9,1,574750
3031,4396454402,2,5,4,222938
3032,20787429,1,6,2,515412
3033,374706057,1,9,1,0
3034,400279325,1,16,2,461274
3035,794539295,2,26,2,577313
3036,1052957922,2,13,4,615090
3037,3146234564,2,8,1,233530
3038,3662484202,4,25,3,319914
3039,7977656,2,43,7,462317
3040,931820471,1,4,1,0
3041,2730201482,1,25,4,860161
3042,2831616944,1,11,1,116668
3043,2849496844,1,4,1,355565
3044,324195115,1,19,1,633396
3045,894836665,1,19,3,190535
3046,4104319442,1,14,2,330160
3047,898842427,2,8,2,0
3048,2357510384,2,17,1,278903
3049,4226377382,0,0,0,0
3050,564148117,1,10,3,587415
3051,2631989442,0,0,0,0
3052,757888167,2,11,2,751852
3053,2389311864,4,14,2,480114
3054,1643039546,2,35,5,457687
3055,1924767846,2,12,2,762185
3056,2021725966,5,69,7,657931
3057,2042920366,1,6,1,209770
3058,3651893762,1,39,4,634303
3059,3654310522,5,63,4,732578
