,decades,languages,genres
1841115586,1.1235728758755612,0.0,1.9668281971076074
1916704066,0.22308021056837224,0.73047885086612,2.688236329803183
2026791126,0.12308573689001873,0.45364256622694943,2.6507547831226104
2216851844,0.15679841876856188,0.4021608717849551,2.3745542009655503
2240031508,1.0119543734698493,0.4833003319544992,2.46860508173628
2367355564,0.5004024235381879,0.6909233093138181,2.3481720040009155
3724175602,1.4100095281378704,0.6045364845808017,2.1009716324427457
3903547902,0.7504798216613986,0.4895518936229288,3.1112656957574454
4009513922,0.0,0.6365141682948128,1.9251211907908181
4339166702,0.9495400857471015,0.16239885874745716,2.493495615180241
66312261,1.3978093421130053,0.8081176043243943,3.158924962666991
142291331,1.338565815909503,0.7091152575824363,2.8871120967908124
2047789442,1.0691636916738416,0.7836433350141294,3.1865105824000777
2332553664,0.0,0.3250829733914482,2.0742393985011987
4764186,1.6078932231020935,0.3389708862483955,3.533405931597757
333654537,0.34883209584303193,0.6869615765973234,2.4990649028542835
1377700548,0.37498550933382374,0.34343136508616234,2.8312856844526775
2179672644,0.0,0.0,1.0397207708399179
3537552324,1.8489291744499932,0.6281931426152819,3.155499208247075
372312875,0.5140966973399504,0.4702359623552492,2.9874308225030397
677036641,1.0900596587107838,0.30463609734923813,2.703124471334934
771917535,0.6330883103571556,0.7820411022971668,2.893942343375623
1566642722,0.3250829733914482,0.8018185525433373,2.2660166162036033
939524041,0.6931471805599453,0.0,2.1418475069391354
3126190204,0.0,0.0,1.8195113489698564
1985861626,1.0905994737794789,0.0,1.8039884209791937
887585967,0.0,0.0,0.6931471805599453
3967244582,0.0,0.0,0.8544149816001841
1476265842,0.9743147528693494,0.0,2.164715437836816
1750524306,0.0,0.0,2.3386474167710967
2342260864,0.37677016125643675,1.0397207708399179,2.513638464416914
1329515344,0.0,0.6145033203107282,2.497566852416967
1669825586,0.6931471805599453,0.6931471805599453,0.0
614268327,0.22371807606583377,0.6909233093138181,2.458821556135783
2730352162,0.0,0.0,1.5602982517726536
1708584682,0.08957802666754391,0.38116919310581715,1.3415898817100143
2010748802,0.5789373169836983,0.12169240267806193,2.463510480206063
2201051264,0.13157131099705155,0.3141230258900314,2.1128529173835946
2245316604,0.2337916587064593,0.4437572842601484,1.9345835206899398
2595389422,0.0,0.0,0.0
2798037744,1.2075148165652416,0.8811497329339271,3.1206606224456994
2898756604,1.2931217294145134,0.1985152433458726,2.4907773865280625
3082851064,0.0,0.0,0.0
3707736962,1.7550986399090882,1.0358484819114804,3.277255337398874
490900201,1.341127284658152,1.0569601813813467,3.2769454325497147
530509663,0.11466528220290656,0.7654478283419036,3.1040728974205107
628935127,0.0,0.0,1.7837295964894921
675349513,0.5670577918394442,0.5710227109429162,3.0765360462906166
819495575,0.6176234826801505,0.6236421016630714,2.8332842862975953
859610473,0.0,0.21028341228613337,2.131469336350094
1247990486,0.8001188837375811,0.5589188931211819,2.426662131067412
2181971204,0.16924965202722864,0.6836979259892142,2.153557301504013
2183179004,1.6274670543136338,0.13906079845474112,2.8768215080517328
3038687684,0.0,0.0,1.2148896539491203
16457109,1.128822557960809,0.6227227296468705,3.4717337966085187
453467581,0.410116318288409,0.7963116401738131,2.6064313470969918
654841901,0.0,0.30463609734923813,1.5249094676036996
845523995,0.10847133903591605,0.7010376781059908,2.05095228175209
896534955,1.3899158682028965,0.5623351446188083,2.810975574316587
911053823,0.742022921349134,0.6199868019113608,2.517889224231091
924346763,0.9738110105706947,0.13579395875159386,3.0640946749426483
1002227762,0.11924692639624491,0.19490868718781756,3.091343426808187
1090457844,0.17539937110126844,0.1320473751403948,2.8979531495656135
1375628524,0.0,0.7029189307735104,2.065285385288452
3624329002,0.0,0.0,0.0
1020455242,0.0,0.0,1.791759469228055
1076141124,0.24493002679463532,0.24493002679463532,2.6169604387651892
1327519744,0.0,0.0,1.0397207708399179
2148338006,0.0,0.0,1.0965754342577216
2323476568,0.7860202224112854,0.20619205063323187,2.603898123290336
2347837804,0.6554817739013927,0.0,1.277791774671183
685252703,0.6829081047004717,0.0,2.6888553841471885
1713279322,0.0,0.0,0.0
2928868504,0.9556998911125343,0.6931471805599453,1.9072839993213793
570796917,0.8239592165010823,0.6658532300641131,2.0130804265282034
756147085,0.6837389058487535,0.0,2.019814992492946
913409163,0.49260365753958385,0.0,2.6643027523901566
933200091,0.0,0.16302362949436594,0.0
1378352248,0.45056120886630463,0.0,1.949738932774583
3006652464,0.0,0.0,0.0
3567638124,0.8981370031878679,0.0,1.7826121223721447
981300102,0.0,0.9433483923290392,2.5188788850053614
1619551226,0.45056120886630463,0.0,1.7214023220140038
154438241,0.0,0.30463609734923813,2.5496672526430295
224852735,0.21028341228613337,0.0,2.830455632175571
489067451,0.0,0.6791932659915256,2.441290574277059
514632222,0.0,0.0,0.0
704584271,0.0,0.6931471805599453,1.7478680974667578
874125361,0.6931471805599453,0.6931471805599453,0.0
3922454482,0.5004024235381879,0.6365141682948128,2.8117964276298957
976028542,0.11251593411963928,0.36178753278517783,2.835830959737976
1149082982,0.7963116401738131,0.0,2.1390791038969086
342584215,0.0,0.0,0.0
1407059522,0.6931471805599453,0.0,1.3862943611198906
245697705,0.34883209584303193,0.9649629230074277,2.385428641277482
503995893,1.6861067985482523,0.2517638638455941,3.11169686576452
508692075,0.6688570623740269,0.0,1.6645130473750325
812851495,0.904055543522549,0.1300683967457623,3.218520438312713
996463106,0.0,0.5004024235381879,1.7721393884375287
1084598328,1.568224428215652,0.7774621335551175,3.5773975984047963
1105720162,0.9086746820922299,0.18683705942116682,2.9155904277722318
1361197544,0.13772788114814294,0.8193941427889929,2.788269861061038
1868327282,0.0,0.19144408195771734,2.0788007977697123
1953723002,0.5982695885852573,0.0,2.518942546906259
2685799802,0.7350136020278524,0.2700635365403538,2.9789438482733677
4045672042,1.412984168218614,0.331825852184937,2.479338006201683
18748199,0.6931471805599453,0.0,1.3862943611198906
153952351,0.2984358127031066,0.5163010074046331,2.3709102907342148
249776795,0.18490739916777568,0.5660857389596289,1.8530692113546183
301164343,0.6931471805599453,0.0,1.9061547465398496
360460683,0.5004024235381879,0.5297061990576545,0.937155853065701
476103811,0.6931471805599453,0.6931471805599453,1.791759469228055
503641135,0.0,0.20227300179743635,1.8338516907668465
1092289204,0.10656595882801999,0.5943295739540223,2.8101776063318478
1999914666,0.0,0.6931471805599453,2.2055983590263937
2118646282,1.4131210683790687,0.2337916587064593,2.2980675966001805
3307296564,0.7280677449148543,0.05256932631473862,2.1948358129595817
3538561124,1.6926124034476675,0.6909233093138181,2.73954825476111
10332041,1.608033930061173,0.8169250806724848,3.199894696435023
534383193,1.007534155872752,0.6916031758694977,3.154174660322238
1403540702,0.37677016125643675,0.0,2.598464236397321
1448729282,0.0,0.0,1.3321790402101223
1957130686,0.5623351446188083,0.6829081047004717,2.789622011852353
2012968166,0.07586122011969715,0.1705522221747855,2.1309220542078195
3216857824,0.6730116670092565,0.0,0.6365141682948128
14387578,0.09359996324581574,0.7280599982540761,2.946126914502675
1001456942,0.14999492361041503,0.6782093939033127,2.605431070961104
1823331866,0.24299873038903588,0.18141552308224446,2.5991630181957057
1828393342,1.2463850719804126,0.6204785382107016,3.2297371810236606
2179845404,0.0,0.0,0.7963116401738131
367755085,0.0,0.5908422462755826,2.1448082113324545
1930619306,0.7517180224494925,0.3624855410692087,2.4147649377055895
3180276144,1.0986122886681096,0.0,2.615630577027551
771307505,0.0,0.0,1.3862943611198906
965199162,0.0,0.0,0.6931471805599453
1605108926,1.4015439573683097,0.6210863745552451,2.9147922082337288
475103043,0.0,0.0,1.791759469228055
1078689364,0.9142855814670989,0.6806294878916634,2.77013627050068
148293861,0.2145591551764051,0.0,1.4359252667378082
1576629902,0.1732052067491771,0.7938169516167373,2.997855111278752
978184126,0.0,0.0,0.0
298100845,0.1778512267593072,0.6373869329379914,2.670847489613692
854289711,1.1430466244426156,0.14590499401721735,3.0745757105737517
1311674304,1.237812713800203,0.9616739633796595,3.036503383690989
1345260904,0.7054862452336856,0.0,2.8057005358299776
1614588122,0.0,0.2839362667558641,2.408108421514366
2157078526,0.568623722146229,0.0,2.346589867868646
2408369408,0.7272912550924813,0.7812170942352521,2.9920361828639415
3131944524,0.6208466632458625,0.3213558753569849,2.3386657201706793
3909722082,0.873442650239307,0.0,1.9161205587071473
97662761,0.639031859650177,0.3250829733914482,2.696825618660478
1091900388,0.0,0.45056120886630463,2.293118601486813
1949271962,0.32450838693107065,0.8058274790573101,2.904279968558726
2138590584,0.9329868852072477,0.6108262419419519,2.8002197643942446
2606214722,0.0,0.4470620543337879,1.995564438082242
2739707462,0.7214636866925115,0.46203690946645704,2.6400474813146895
3258866124,1.4451858789480827,0.0,2.2814196922329915
3424517724,1.8095493327425949,0.0,2.723560266188821
3682146602,0.5004024235381879,0.0,1.162225544921092
1716315482,0.0,0.5623351446188083,1.0986122886681096
2157269644,1.277034259466139,0.0,1.9061547465398494
2239459004,0.410116318288409,0.0,1.8370861823913818
3347324804,1.6666913332613036,0.0,2.7045172542953173
4308518162,0.5004024235381879,0.0,1.6366669559004154
1581185382,0.9184277849930975,0.45056120886630463,2.8161817717981257
1630863582,1.3862943611198906,0.5442837329694394,2.560076169296801
1873859086,0.4874318795692102,0.6095943693692858,2.683885001087401
2371120564,0.0,0.2711893730418441,2.707937239676787
2815939404,0.0,0.0,0.8255864865825787
4013376262,0.5623351446188083,0.3250829733914482,1.4633000931732039
308705523,0.0,0.2145591551764051,1.8687459907846689
357845656,0.167944147734173,0.19567003495657082,1.6162609756991144
401764675,0.402444522597851,0.8510119891583101,3.07026654512527
1182921422,0.2373777983396794,0.4822459273311376,2.528873146104363
2124752562,0.03360890940236069,0.616060752139141,2.443468099189659
3030834544,0.0,0.0,1.96667338624826
3409719104,0.0922160573371918,0.0,2.4588342100440297
3816083322,0.7604390965940151,0.12693054534140227,2.404074916780255
1885847962,0.0,0.0,1.7133174502838366
260128715,0.0,0.0,1.6094379124341005
2982085184,1.305655905240001,0.0,2.1798304716011883
3801465782,1.549826045878202,0.410116318288409,2.6846565419165596
1592565082,0.0922160573371918,0.9676463341164716,2.637658791610398
1672478062,0.0,0.0,1.6715952780212542
3811350282,0.18490739916777568,0.0,2.403708397646328
1523448366,0.0,0.0,1.0549201679861442
3380247724,0.0,0.0,0.0
3000821364,0.34883209584303193,0.0,2.3942470948184633
2389501544,0.0,0.0,1.4261702983233928
3522356704,0.6365141682948128,0.6931471805599453,2.599301927099795
1763992542,0.539893015058613,0.5441210999930421,3.005440427597828
2430646408,0.05144399121980163,0.2749214224331039,2.5715305044048185
2439089488,0.0,0.5713363327349983,3.0309553764932873
3852483862,1.2892513358955144,0.5353832434386065,2.5935545212468667
16872657,0.7583056097954362,0.6411923457866275,2.542570209033886
272634993,0.37677016125643675,0.5253213195155949,2.9609407185605003
403639667,1.3010609413918337,0.9099250471537521,2.972151688237293
843846995,0.5366645624845251,0.0,1.9240231122653386
1086329664,0.0,0.34883209584303193,2.357581695396317
1128140406,1.6917279095998783,0.17611701749450628,2.9292380830485847
1202830626,1.288433682467632,0.7351572675055363,3.3743491689206366
1520647082,0.048528655406080264,0.6985279397100133,2.809500663964301
1626302386,0.9844167166028852,0.7340775410818329,3.220729933728005
2589387542,0.9223170234746837,0.0,1.9954139582030288
3807094002,0.7506306576849864,0.6901856760188042,1.946427619708772
3832171762,0.8014356817142757,0.355382896246011,2.0697080273134816
3845120282,0.8012601173969418,0.8644271369110641,2.4062125302243405
59637041,1.2026813176300841,0.9262515306175274,3.13805680184875
448873761,1.3442496856272987,0.0,3.033556622261353
932661223,1.5256108954859062,0.80466564009948,2.8585309272206576
1380595784,0.0,0.0,0.0
3856284022,0.5570934265416042,0.0,2.21663005865012
4034638682,1.277034259466139,0.0,0.5004024235381879
14781688,0.0,0.5297061990576545,1.791759469228055
55204961,0.2468971400380359,0.3445982481028227,2.7797649777574365
947297801,0.27966465848959704,0.6664443614315199,2.6903117632523315
1297952408,1.4933281987031612,0.0,2.7138749833046
3391286784,0.6365141682948128,0.0,2.343960443549483
3503294184,0.7942394782006037,0.5870902568556454,3.1969050877932284
53939621,0.0,0.0,1.300370838199058
587769751,0.7963116401738131,1.0042424730540764,2.196755797914435
692185443,0.0,0.0,0.0
809596367,0.2954391918721161,0.0,2.2322104358434336
1040998822,0.0,0.0,2.622521265500207
1741756726,0.0,0.24493002679463532,2.2703443896112274
1743434286,0.16302362949436594,0.16302362949436594,2.656888222766664
4412571702,0.0,0.0,0.0
3925522982,0.9591824302739718,0.0,2.210813471423164
125862733,0.974333858298744,0.5519322617147078,2.76394271011231
900121145,0.14999492361041503,0.815612193957263,2.8899986081000804
2498976846,0.0,0.509137344082687,2.8695064893671987
4143284682,0.6890092384766586,0.0,1.355653487530374
476821643,1.1499171377909299,0.5982695885852573,2.635846554597789
1016687662,0.30463609734923813,0.5004024235381879,2.881726264918151
3724505502,0.2711893730418441,0.0,0.5623351446188083
890640515,0.6559757323365467,0.6559757323365467,2.033662343665036
865247491,0.0,0.0,0.0
1818056722,0.10473243910508653,1.0020584218851694,2.5958024978364382
2388293924,0.0,0.0,1.7217146528754048
760289465,0.8599672810355049,0.5859526183035508,2.360964554512774
1204885526,0.0,0.0,1.3296613488547582
1244578082,0.5623351446188083,0.5623351446188083,1.9792045174343245
2436843888,1.171059869990371,0.39267446722755217,2.6053586233315063
3444335464,0.9321520629245869,0.14999492361041503,3.112852010268251
3478300684,0.0,0.30463609734923813,1.7771296893035144
3965492202,1.5296212334566566,0.6115642138986594,3.1840848171929603
4081906642,0.9888252503713347,0.0,2.284964717720253
376656745,0.8122762286736692,0.6829081047004717,2.4843786413967974
568417341,0.9109087757596332,0.19975054916310242,3.0788416195942916
591908781,0.9477716927261808,0.6837389058487535,2.8810423885354104
827638887,1.5358903046011647,0.6913599516730159,3.0017970798939553
927157283,1.2229975008544427,0.7427343500361822,3.176198577554198
1092912942,0.9146359379826943,0.05969495842373064,3.0254354206785745
1542175086,0.5272997580716339,0.7650471474989341,3.1110011865126577
2063886882,0.9904748669549276,0.15841057013179086,2.109783268050236
2359869708,0.8444215008719285,0.44119154602876565,2.776384404697652
2656442442,0.6448586908465908,0.0,2.684912368878913
2885105664,0.860318852938621,1.2098256889851495,3.012140327486242
3098360864,0.0,0.0,1.0851967585236049
3759995782,0.18490739916777568,0.0,1.7309964822414923
32042391,1.3208883431493221,0.6615632381579821,2.560031825309885
960840626,1.054328306036839,0.19373848090893384,2.2528931140281587
1220039346,0.06104703803959342,0.20619205063323187,2.5492850272336893
4241828442,0.7963109643592299,0.08662166019574143,2.145775589298261
2390554024,0.0,0.0,0.7963116401738131
2539423886,0.0,0.0,1.4105135571148384
3706441102,1.310783678099714,0.6931471805599453,2.6185347948400532
1024894422,0.0,0.0,0.0
2082139802,0.2199521664955118,0.6512385542739549,2.8471879605998955
936887491,0.6931471805599453,0.0,1.3296613488547582
1481306142,1.0986122886681096,0.0,2.5823063443139667
1507731226,0.5623351446188083,0.0,1.3321790402101223
1554964786,0.18283658653987162,0.07757003769329317,2.4680708043007633
1650901182,0.18490739916777568,0.6096274235960982,2.751072101611712
3328378404,0.45056120886630463,0.6365141682948128,2.7997680885208185
3597567244,0.0,0.0,0.6931471805599453
537585693,0.34883209584303193,0.0,2.4977537695083347
2435196708,0.0,0.0,1.7481554572476763
1906504786,0.0,0.0,1.5607104090414063
2405406288,0.9502705392332347,0.5004024235381879,2.5532370029937144
3562279424,0.8675632284814613,0.6931471805599453,2.106577333232116
523429195,0.0,0.6931471805599453,1.0986122886681096
2309883364,0.0,0.5004024235381879,1.5193826646423014
5480111,0.7751292747786216,0.20619205063323187,2.8934671234871447
485707221,0.0,0.0,0.0
1800128226,0.0,0.0,0.0
1845026762,0.0,0.6869615765973234,0.6837389058487535
1925139986,0.45056120886630463,0.8587409130062867,2.6585745349801857
3370438384,0.0,0.0,0.6931471805599453
1035295026,0.11690684913753106,0.0,2.683806627181397
1286058868,0.8608513906312316,0.6909233093138181,2.563304751880198
1471785082,0.0,0.0,0.6829081047004717
560865991,0.0,0.6931471805599453,0.6365141682948128
1732740482,1.2912553025553353,0.0,2.7244740095254145
826312327,1.0027182645175161,0.37677016125643675,3.045182498726864
1881218826,0.0,0.0,1.9761755896363804
1945318582,0.7642768210260659,0.21383986136299443,2.3759449403619555
2643857902,1.1850087134913223,0.733902386035111,3.285010932471569
2830285324,0.0,0.0,2.2316069516089345
3158546484,0.2145591551764051,0.0,2.3951142125636684
3261363404,1.2671575804918491,0.5337203914000113,2.7747420182887743
3604837982,0.649248354870898,0.0,1.8060853919212834
3862076042,1.0446187861372065,0.0,2.2591909382742164
4086586162,0.7298712099831164,0.15407610367102942,2.131577445144664
81681941,1.4514142488495116,0.8749696328780805,3.235047569990133
215391853,1.0549201679861442,0.5004024235381879,2.7255503958317213
290735905,1.3360277816231472,0.0,3.182610529592453
357749435,0.32198762979305157,0.5609376315246808,3.0810326041232057
408644601,1.25068017260816,0.6615632381579821,2.8873395451815584
587539551,1.580513620071854,0.6607602127607584,3.1646315204072026
603409471,0.0,0.0,0.0
695260671,1.559581156259877,0.37677016125643675,1.9860569681548637
798464687,0.6929284976540294,0.35888577086449086,2.5924412926085014
848624993,0.8908867526302475,0.0,1.7665475590486102
868725091,0.0,0.8080599286573673,2.626052505078516
923311513,0.0,0.741256205285056,2.893761348370277
1116857046,0.9923656988311575,0.720263248990666,2.7598201218521137
1438317966,0.4045956592666222,0.535395506865457,2.8872863561597923
1844936566,0.3238250574697366,0.7448275608946486,3.0689392976006573
2864576764,0.9087911747892348,0.8583093118876355,2.8048683015934377
916991421,0.2787693717685874,0.4563344322932884,2.5615427405763227
971890806,0.6931471805599453,0.0,2.4708861385764367
1297697184,0.0,0.6434953808540956,2.8297556140442635
1305996104,0.3306806308319787,0.6806294878916634,2.629343880327624
1439945362,0.362210557135449,0.2337916587064593,2.2177807089948396
1534327102,0.0,0.8702500950102643,2.6753330408211684
273030585,0.0,0.0,1.9061547465398496
736053375,0.38721237518636065,0.17884491271684755,2.8592505528302032
1160138006,0.8587409130062867,0.666278442414676,1.8820393286253112
1959309762,0.0,0.39102432818862304,2.853015640082388
2198826944,0.0,0.0,2.0578975319224093
2240931728,0.0,0.0,2.1330954883965645
2948087224,0.2651583725982932,0.0,2.647043500737835
604559616,0.6001660731596457,0.0,2.5190718263908574
922045393,0.410116318288409,0.6540580699398688,3.0434662138481046
1675759966,0.6365141682948128,0.2337916587064593,2.729549714857564
1999339606,0.0,0.0,1.3862943611198906
2834668044,0.6030352600367863,0.0,1.8361401776802055
4084757282,0.6365141682948128,0.3250829733914482,1.303875529336385
781416505,0.5623351446188083,0.37677016125643675,2.824855703185584
2652714062,1.2446165147899566,0.7954666857518928,2.9902612576385033
649897231,1.009613758174038,0.6365141682948128,2.2753171234851957
712375481,0.0,0.0,0.0
1814977782,0.9002560512685369,0.0,1.2636256721237276
491568073,0.0,0.6931471805599453,1.3321790402101223
2241943844,0.2711893730418441,0.6172417697303416,2.8499642493748545
2269968388,0.0,0.0,0.6931471805599453
3434143764,0.0,0.0,0.0
379342955,0.5187004385742825,0.6193762897414465,2.792422642947692
749264977,0.0,0.0,2.3025850929940455
1418840862,0.0,0.0,1.5607104090414068
1644639022,0.0,0.5262898694941316,2.4142972551761255
693692111,0.6365141682948128,0.6365141682948128,1.0114042647073518
883135965,0.4659992569610426,0.5402041423888608,1.6533036803630115
970385582,1.266895220172327,0.7264626780977738,2.839311646374033
1262115964,1.2347675893612582,0.2644914396281835,2.8441155705027477
1462996602,0.16544349608627487,1.0750597059429072,2.2150292367974806
1500994506,0.27514760344157185,0.13906079845474112,2.2006378564631817
1754629562,0.0,0.6001660731596457,2.3831557546409963
1991684482,0.6109950816187827,0.7744711030937188,2.7236884856210777
2336840344,0.9051233279805829,0.0,2.0949962877950252
2466306088,0.0,0.15200531083620292,1.877061645582761
2698389562,0.3330110964801871,0.6565276849329175,2.8277674095297747
3885553182,1.400825248487551,1.091606109153812,3.162861662989611
4179510582,1.5586175158341304,0.6213772362731254,2.9073930872133773
4290880342,1.2422936461861744,0.07237778951611745,2.7843030997111016
4316985662,0.8386503253999186,0.08770501640138595,1.9266165761374148
4350426182,0.8991722372444925,0.0,1.567046805822657
17215089,1.3060526397841958,0.7927995988300219,3.212996584132666
504344875,0.07757003769329317,0.1788313601195989,1.856552573423494
524657263,1.7377667677729696,0.06981801267808212,3.1307077727822303
1009829202,0.0,0.0,0.6931471805599453
1089306908,0.2787693717685874,0.8199696830860377,3.0103912284126935
1241163282,0.10847133903591605,0.7712620305046202,2.963420168061056
1407032446,0.0,0.8486855577264172,2.139085894695714
1674221782,0.35247551929449406,0.18562471040523598,2.9060035128064694
2086647806,0.17884491271684755,0.0,1.2854174734386328
3368983064,0.0,0.0,1.9072839993213793
6926132,1.5571826092303105,0.44931597959635133,3.1149781547097137
634998026,1.4816885265600277,0.0542266127216372,3.182140405710256
1249372242,0.0,0.0,2.031759218569271
1344569508,1.2406842919533958,0.410116318288409,2.064953303852169
2885595684,1.0917862380951273,0.10126481756679193,2.9300035164902347
3298411644,0.2711893730418441,0.3250829733914482,2.182443358637476
907657941,0.48691270946460224,0.0,2.2284438037707917
3708800462,0.0,0.0,0.0
4086358782,1.0536496351744908,0.8361024952954987,2.5487911401839276
4300269582,1.0489752663645404,0.09650896073594732,1.9869275009688458
244645413,0.9649629230074277,0.6869615765973234,2.826673803899523
298149833,0.0,0.6931471805599453,1.8937882323911377
1025422566,0.5686327461499967,0.2145591551764051,1.346235359713312
1085529648,1.6097819470647072,0.18141552308224446,3.195100469278814
808797905,0.0,0.0,0.0
1365548568,0.8409171470609548,0.5133562357423774,2.873067821327886
3682622902,0.5004024235381879,0.6730116670092565,2.2718685126965625
4175900042,0.6615632381579821,0.0,1.6525902233018672
734139895,0.24493002679463532,0.0,2.780131120065678
4138796302,0.6931471805599453,0.0,1.310783678099714
264897673,0.6554817739013927,0.0,2.112362406272281
1988496926,0.34883209584303193,0.6365141682948128,3.0462585785197653
3237532124,1.0399095464305241,0.5908422462755826,2.5134064875267614
574030751,0.0,0.0,0.0
827046895,0.37677016125643675,0.37677016125643675,2.277624505786594
2226081524,0.0,0.5488743844849944,2.4784742329734764
3074186164,0.7356219397587946,0.45056120886630463,2.740347000855631
4146191202,0.6890092384766586,0.0,1.223575654138956
476959551,0.6829081047004717,0.0,1.1324163280102886
3531627424,0.0,0.0,0.6931471805599453
390433157,0.3250829733914482,0.2868359830561607,1.51496821357316
1332810344,0.0,0.0,1.8462202193216335
147493401,0.0,0.0,0.0
1633590522,0.0,0.9099250471537522,2.852021810496793
1888841582,0.0,0.7404729659349963,2.721453155194654
2257223264,0.04956265005659083,0.8450009453298253,2.794517556250078
2383809128,0.6365141682948128,0.0,1.4884001486349936
3557200904,0.7335417487636489,0.5763341277567499,1.422187289378066
4147742542,0.4702359623552492,0.48509409130221154,2.0034168339095553
134879481,0.8971287704406024,0.4603623953563228,2.806329971319619
235725393,0.9068712478313126,0.058406264933379116,1.968200200325756
824814345,1.2776737260851798,0.0,2.0595998417039776
1106328742,1.4483907988752165,0.39034652357434463,3.274502631946489
1590780622,0.37677016125643675,0.8431275706673323,2.299353774448562
3104932804,0.2337916587064593,0.12974069471942834,1.9643906100908728
893828365,1.1451514659003033,0.09962338946616205,2.8610963169744763
907082453,0.841640925515132,0.4262004779503055,2.6000261864700622
1262207604,0.5939279028482127,0.9045859688387746,2.559461619711422
2565610062,0.8427803021302684,0.1985152433458726,1.7714650463711632
2964684924,0.6650672053585314,0.09650896073594732,2.208615977328323
3707179782,1.5230065279214937,0.20619205063323187,3.1202465340223244
3948325762,1.0986122886681096,0.0,2.098147389135067
974216546,0.7026832764796582,0.40118986218700575,2.8310139244097474
2044517422,0.0,0.3389254348839412,2.4712521498349
2658862282,0.8905375348762067,0.9679653988822693,1.5962560983670273
2816524924,0.3416810912030677,0.06335477530377637,1.5065556402799267
19599100,0.0,0.6365141682948128,1.9459101490553135
483675101,0.0,0.43230321103561153,2.378750683516245
2329556908,0.0,0.5660857389596289,2.224123630947168
3109693364,0.0,0.0,1.6326309271543518
584204161,0.5623351446188083,0.0,2.0449311748495913
3345112384,0.13269142083987176,0.2337916587064593,2.348245246872606
2774018862,0.7298429194806347,0.0,1.3334730391185028
2284667028,0.6931471805599453,0.0,1.0986122886681096
3655767842,0.0,0.0,0.5004024235381879
4268246322,0.7474359091744861,0.0,2.4181516690147764
2012791046,0.0,0.0,0.0
6141664,0.8392695557891106,0.2337916587064593,2.889086457523139
2647511122,0.6365141682948128,0.0,0.0
2642383382,1.70549632015147,0.05338403027678455,3.090551323567153
3289714364,0.32853618501767634,0.41631014066777594,3.037268129426156
3729673562,0.9772198641901073,0.18182028230491803,2.003638488376482
4209414802,1.2724695974797384,0.38533019049244,2.165879301260203
145227163,0.0,0.3068291534409705,1.1023638178942585
