,user_id,nb_lang,nb_genres,nb_decades,rank_max_dist
0,1769862346,0.013605442176870748,0.23809523809523808,0.02040816326530612,5020.693877551021
1,3396564604,0.03125,0.4583333333333333,0.041666666666666664,4981.208333333333
2,4085060862,0.029850746268656716,0.16417910447761194,0.029850746268656716,6903.089552238806
3,629267481,0.04838709677419355,0.5,0.03225806451612903,8843.016129032258
4,700212883,0.1,1.5,0.3,28969.7
5,709221533,0.010471204188481676,0.15706806282722513,0.020942408376963352,3806.2722513089006
6,2219149304,0.04602510460251046,0.18828451882845187,0.016736401673640166,2564.2175732217574
7,586548811,0.09090909090909091,0.36363636363636365,0.09090909090909091,17707.454545454544
8,685430191,0.008108108108108109,0.10270270270270271,0.008108108108108109,2009.2837837837837
9,752249427,0.047619047619047616,0.19047619047619047,0.047619047619047616,12052.47619047619
10,1628071602,0.02564102564102564,0.38461538461538464,0.02564102564102564,18470.102564102563
11,1850860206,0.013333333333333334,0.5066666666666667,0.08,6243.666666666667
12,2030749462,0.05555555555555555,0.2222222222222222,0.05555555555555555,0.0
13,2442259284,0.038461538461538464,0.44871794871794873,0.07692307692307693,7749.641025641025
14,2863590044,0.08333333333333333,0.9583333333333334,0.125,23392.041666666668
15,142857473,0.03571428571428571,0.5,0.05357142857142857,13363.0
16,768864135,0.05405405405405406,0.7567567567567568,0.08108108108108109,17106.432432432433
17,1078994008,0.015384615384615385,0.47692307692307695,0.015384615384615385,9033.292307692307
18,1216932622,0.3333333333333333,2.3333333333333335,0.3333333333333333,96448.33333333333
19,1340544964,0.06666666666666667,0.8888888888888888,0.15555555555555556,10024.777777777777
20,1858269066,0.047619047619047616,0.3968253968253968,0.031746031746031744,14670.079365079366
21,2140451508,0.16666666666666666,0.8333333333333334,0.16666666666666666,7312.666666666667
22,490080303,0.01834862385321101,0.1743119266055046,0.027522935779816515,5425.385321100917
23,585112001,0.25,1.0,0.125,59300.375
24,924024963,0.07407407407407407,0.8888888888888888,0.07407407407407407,13371.592592592593
25,1260622944,0.1111111111111111,1.3333333333333333,0.1111111111111111,21541.0
26,2021893362,0.06666666666666667,0.6333333333333333,0.1,16989.2
27,2058763786,0.039473684210526314,0.3026315789473684,0.02631578947368421,7963.473684210527
28,4370234962,0.07142857142857142,0.42857142857142855,0.07142857142857142,0.0
29,570706541,0.22727272727272727,1.0454545454545454,0.045454545454545456,30361.31818181818
30,1946097186,0.15,0.6,0.2,22597.05
31,2588923962,0.5,1.0,0.5,0.0
32,2856280024,0.16666666666666666,0.75,0.16666666666666666,46806.416666666664
33,1388243804,0.0392156862745098,0.11764705882352941,0.0196078431372549,6453.450980392156
34,1544350422,0.6666666666666666,2.6666666666666665,0.3333333333333333,28048.0
35,1703278206,0.3333333333333333,1.2222222222222223,0.3333333333333333,31317.555555555555
36,2236392244,0.14285714285714285,1.1428571428571428,0.14285714285714285,33551.28571428572
37,3132660884,0.3333333333333333,1.3333333333333333,0.3333333333333333,107571.33333333333
38,4326404242,0.04918032786885246,0.39344262295081966,0.06557377049180328,9408.475409836066
39,179441693,0.25,2.0,0.5,3947.0
40,2119773302,0.16666666666666666,1.0833333333333333,0.16666666666666666,20793.75
41,3820625522,0.3333333333333333,1.3333333333333333,0.6666666666666666,110520.33333333333
42,3277145024,0.2,3.4,0.6,38373.0
43,829098655,0.5,1.5,0.5,0.0
44,1270657944,0.1,1.9,0.1,27233.9
45,458210621,0.0967741935483871,0.8387096774193549,0.06451612903225806,18261.58064516129
46,1106079922,0.3333333333333333,1.3333333333333333,0.3333333333333333,95006.33333333333
47,167271503,0.045454545454545456,0.5227272727272727,0.06818181818181818,14570.863636363636
48,492413351,0.007009345794392523,0.10630841121495327,0.007009345794392523,1132.858644859813
49,598691871,0.020833333333333332,0.3541666666666667,0.10416666666666667,12413.291666666666
50,762298077,0.03,0.47,0.03,6879.99
51,807615887,0.025974025974025976,0.37662337662337664,0.06493506493506493,10513.25974025974
52,1841115586,0.004784688995215311,0.05741626794258373,0.019138755980861243,2902.0334928229663
53,1916704066,0.014423076923076924,0.22115384615384615,0.019230769230769232,4596.721153846154
54,2026791126,0.026785714285714284,0.30357142857142855,0.026785714285714284,4856.142857142857
55,2216851844,0.030303030303030304,0.22727272727272727,0.045454545454545456,7798.606060606061
56,2240031508,0.006299212598425197,0.08031496062992126,0.009448818897637795,1018.9307086614173
57,2367355564,0.037037037037037035,0.25925925925925924,0.037037037037037035,12530.37037037037
58,3724175602,0.013793103448275862,0.10344827586206896,0.034482758620689655,3961.8896551724138
59,3903547902,0.016,0.296,0.024,4624.792
60,4009513922,0.10526315789473684,0.42105263157894735,0.05263157894736842,16581.57894736842
61,4339166702,0.027586206896551724,0.22758620689655173,0.027586206896551724,3944.3724137931035
62,66312261,0.046511627906976744,0.45348837209302323,0.08139534883720931,9574.802325581395
63,142291331,0.012658227848101266,0.1350210970464135,0.02109704641350211,3584.0801687763715
64,2047789442,0.025210084033613446,0.33613445378151263,0.04201680672268908,5683.781512605042
65,2332553664,0.06060606060606061,0.3333333333333333,0.030303030303030304,19962.81818181818
66,4764186,0.03571428571428571,0.5803571428571429,0.07142857142857142,5584.651785714285
67,333654537,0.07407407407407407,0.5555555555555556,0.07407407407407407,17992.48148148148
68,1377700548,0.02608695652173913,0.33043478260869563,0.034782608695652174,4532.678260869565
69,2179672644,0.041666666666666664,0.125,0.041666666666666664,15173.708333333334
70,3537552324,0.012396694214876033,0.25206611570247933,0.03305785123966942,2181.5495867768595
71,372312875,0.06818181818181818,0.7272727272727273,0.09090909090909091,13013.636363636364
72,677036641,0.09523809523809523,0.9523809523809523,0.14285714285714285,25533.380952380954
73,771917535,0.0625,0.6666666666666666,0.0625,12728.854166666666
74,1566642722,0.14285714285714285,0.6666666666666666,0.09523809523809523,16886.761904761905
75,939524041,0.02631578947368421,0.23684210526315788,0.05263157894736842,4718.8421052631575
76,3126190204,0.125,0.875,0.125,106398.125
77,1985861626,0.04,0.36,0.16,26687.68
78,887585967,0.2,0.4,0.2,0.0
79,3967244582,0.05555555555555555,0.16666666666666666,0.05555555555555555,19752.666666666668
